Date,Open,High,Low,Close,Adj Close,Volume
10/1/2012,48.023006,51.86916,47.174694,50.402588,44.774647,119694100
11/1/2012,50.38102,53.738319,47.972683,48.2243,43.058002,104343100
12/1/2012,48.253056,50.575127,45.34148,47.735443,42.621517,131434500
1/1/2013,48.526241,49.209202,45.420559,46.685837,41.684364,155832100
2/1/2013,46.887131,47.792953,42.904385,47.074047,42.248585,165745400
3/1/2013,46.649891,51.912292,46.261681,51.718189,46.416668,96923000
4/1/2013,51.710999,51.991375,45.406181,48.971962,43.95195,153713100
5/1/2013,48.734722,50.992092,48.346512,48.705967,43.933586,79480100
6/1/2013,48.734722,53.120056,48.209923,49.84903,44.964642,86332500
7/1/2013,50.035946,53.213516,49.791515,52.422718,47.286152,83263900
8/1/2013,52.839684,54.011501,50.014378,50.337887,45.614914,67655900
9/1/2013,50.855499,53.0266,49.446442,51.322788,46.507412,63695200
10/1/2013,51.459381,51.818836,46.067577,48.612511,44.05143,149717400
11/1/2013,48.60532,56.563622,48.533428,55.844715,50.86768,99378200
12/1/2013,55.758446,56.484543,51.222141,54.356579,49.512173,73496800
1/1/2014,54.191231,55.593098,47.325665,48.274624,43.97226,110519900
2/1/2014,48.425594,53.443565,47.332855,53.256649,48.756618,95202200
3/1/2014,52.724659,56.038822,51.92667,54.198418,49.618813,81380400
4/1/2014,54.284687,57.296909,53.393242,55.348671,50.671871,96830900
5/1/2014,55.298347,55.643421,53.249462,55.57872,51.130402,64331400
6/1/2014,55.327103,59.043854,55.327103,58.375271,53.703129,56559700
7/1/2014,58.677212,60.086269,48.950394,49.892162,45.898979,138944500
8/1/2014,49.942486,52.818115,49.877785,52.070454,48.119259,98690500
9/1/2014,51.761322,52.731846,50.057514,51.746944,47.820293,73782600
10/1/2014,51.710999,52.358017,47.311287,51.639107,47.720642,105854200
11/1/2014,51.560028,55.765636,51.171818,55.535587,51.633602,70159100
12/1/2014,54.356579,56.484543,49.604603,52.372395,48.692661,116595700
1/1/2015,52.796551,53.874908,49.877785,51.962616,48.311672,64005200
2/1/2015,52.077641,59.28828,50.682961,58.31057,54.642792,70833400
3/1/2015,58.231487,59.547089,54.924515,56.592381,53.032681,79957100
4/1/2015,56.542057,62.846874,56.017254,61.797268,57.910172,87252700
5/1/2015,62.185478,68.943207,62.156723,64.780731,61.15144,94485600
6/1/2015,64.601006,67.095612,64.169662,64.759163,61.131081,49885500
7/1/2015,65.499641,66.441406,61.236519,63.091301,59.556656,83959600
8/1/2015,63.292595,64.464417,51.322788,57.347233,54.472107,116280200
9/1/2015,55.787205,60.316319,54.090584,57.476635,54.595024,77243900
10/1/2015,57.519772,60.057514,47.699497,50.977715,48.421932,223869600
11/1/2015,51.301224,52.724659,47.943924,52.127964,49.842148,97844300
12/1/2015,52.624012,55.097054,50.668583,52.516174,50.213329,105094600
1/1/2016,51.272465,52.624012,47.792953,52.027317,49.745914,94706700
2/1/2016,51.703812,53.105679,46.427032,52.099209,50.146225,113030600
3/1/2016,52.40115,59.396118,52.336449,58.84256,56.636791,70630500
4/1/2016,58.145218,61.675053,56.82962,57.196262,55.052208,66258100
5/1/2016,57.641983,59.971245,56.312004,59.015099,57.123119,55978800
6/1/2016,58.662834,61.768513,56.894321,59.61179,57.70068,64776400
7/1/2016,59.633358,65.132996,59.396118,64.284691,62.22377,71695400
8/1/2016,64.13372,65.528397,63.033787,65.212074,63.593307,49166600
9/1/2016,65.118622,66.132278,62.012939,65.283966,63.663414,66486000
10/1/2016,65.283966,66.067574,61.164631,62.027317,60.487614,93476900
11/1/2016,62.209999,63.880001,59.57,63.389999,62.312145,99413700
12/1/2016,63.439999,65.32,62.32,63.330002,62.25317,43885000
1/1/2017,63.560001,66.209999,62.360001,65.529999,64.415756,47292900
2/1/2017,65.480003,68.980003,64.690002,65.32,64.507149,49303300
3/1/2017,65.900002,65.949997,62.849998,63.900002,63.10482,65561000
4/1/2017,63.740002,66.690002,63.18,65.75,64.931801,49826900
5/1/2017,65.720001,72.75,65.589996,72.639999,72.073219,57145400
6/1/2017,72.639999,75.449997,70.900002,73.760002,73.184479,44760600
7/1/2017,73.599998,75.68,72.379997,75.480003,74.89106,37853600
8/1/2017,75.82,77.129997,73.769997,76.82,76.530983,39821500
9/1/2017,76.989998,78.139999,72.610001,73.610001,73.333061,41665000
10/1/2017,73.370003,77.029999,73.370003,74.449997,74.169899,38051700
